,0,1,2,3
36,0.9981055129706676,0.9997119036284646,0.9973690648291617,0.9943893115459675
37,0.9971970160294324,1.0018749602570407,1.006620642736175,1.0037815081227484
38,1.0079675424800787,1.0012838938022706,0.99347003225812,0.9944384548596296
39,0.9986076522157153,0.9972573442815414,1.000400655986731,0.9881646234676146
40,0.9998429175802784,1.0016074874152343,0.9994610371797583,1.0015293425719876
41,1.0044997780515097,1.0080949121161746,1.0020024248289026,1.01104656670259
42,1.0061291497029767,1.002028905025545,0.9993252348830594,1.0090576593785525
43,1.0016823912598383,0.9946806198560019,0.9971023326710642,0.9917380582752323
44,1.007158993216118,1.0040896332131555,1.0068086344630263,1.0096841201903703
45,1.012792899513003,1.0006328625166823,1.007218365115108,1.0100920809817824
46,1.0094299571768963,1.0081960755599093,1.0149807403700517,1.0183725481083419
47,1.010033118007981,1.0088463597242405,1.0110654790835811,1.0168414451509764
48,0.9986870336224284,0.9964063623317538,0.9982297731089778,0.9861110768272551
49,1.0155466205683321,1.0092047064909226,1.007852978567143,1.0152297935548584
50,1.0157174931800705,1.0043031741999382,1.004038108570428,1.0017742632894053
51,1.012092246776339,1.0046513006024351,1.009086058888949,1.0085826945666325
52,0.9969309003318739,1.050684880300154,0.9954225373191056,1.018780473069088
53,1.0350105429836025,1.0417742966700723,1.027358295215825,1.0970482568385174
54,1.0077231517962237,1.0306804707995474,0.9881113742582088,1.003959541101995
55,1.052820981235792,1.0465271080799872,1.03262403073497,1.1096619048814251
56,1.0218357964336018,1.0204546712540261,0.9957911619658925,1.0381086265793589
57,1.0188375610811782,0.9876735411870954,0.972312897895929,0.9430581946619717
58,1.0238942566960367,0.9959968070947168,0.9715137419766438,0.9906301555853176
59,1.008509166843484,0.998943730556923,0.9708241024546085,0.9902373749827745
60,0.999312267844286,0.994565239219458,0.9686197193531904,0.9707848051943256
61,0.9916699455912358,0.9813579523255174,0.9689211711147251,0.9733035274250758
62,0.975886434698423,0.9637614338867343,0.9536778682204845,0.9295943114507894
63,0.9731458987453065,0.9650029192422253,0.9515547100041691,0.9411053422078275
64,0.9537273221423375,0.9494683511018172,0.9380238796610402,0.9135524661953066
65,0.9697518045602008,0.9649944297258857,0.9473517277622524,0.9317547561169767
66,0.9672677760022159,0.9599276240638461,0.9455110416859084,0.9199359210296321
67,0.9626690965079895,0.956357636162459,0.9488876723159275,0.934192433080245
68,0.9623109250737173,0.9648938005212847,0.9509387038665309,0.93677803613537
69,0.9657967785551949,0.9637102524818948,0.9552599718440182,0.9345563857875498
70,0.9655530080157989,0.9638554399475768,0.9531721856763641,0.9373857092795942
71,0.9661922366975418,0.9628013974781523,0.9505471500032999,0.9262615639006888
72,0.9616264355686064,0.9551632490585044,0.9470632817477823,0.9191592886293307
73,0.9596023222590383,0.9601589272256587,0.9534640779230453,0.9264604068391277
74,0.9681924649667969,0.9625833724031642,0.9484309984524018,0.9237885215844378
75,0.9654833023812701,0.9687308149364552,0.9612150350258467,0.9376839517760699
76,0.968467668490752,0.9638717181141325,0.949755613119997,0.9326614740611698
77,0.9727088061374191,0.9690938918643284,0.963805413063845,0.9576427349659747
78,0.9695898464617602,0.9522112855925947,0.9535603723332137,0.9149870806744707
79,0.9753884841375301,0.9617494812495383,0.96119814137007,0.9445992043096534
80,0.9710571723235125,0.960552206595739,0.9677741530621816,0.9463975534072858
81,0.978159664732499,0.9696267705451714,0.9658886646139196,0.9571174468964843
82,0.9910643837276135,0.9747015051924955,0.974854310274048,0.9841121029912995
83,0.9753102522953676,0.9670616050632849,0.9682407781000865,0.9578854930453241
84,0.9748535526191893,0.9698446100665526,0.9685512883105616,0.9549845639514964
85,0.9640233373909387,0.9617336551511337,0.9636333242758565,0.9351779571294817
86,0.9743912037073343,0.9593253037955819,0.9698550440130563,0.9490712115792261
87,0.9803676112041714,0.979190464388675,0.9749513694511861,0.9594402324183053
88,0.9812941842510641,0.9770960293376824,0.9793809709917826,0.9597343070898753
89,0.9854317174876491,0.9797034521665806,0.9742686015417462,0.9556210389314254
90,0.9832744253279083,0.9816206222539613,0.9777020994373099,0.9712974805807897
91,0.9779922087524832,0.9733640383372985,0.973099335103337,0.9770767848365118
92,0.9834384836576862,0.9723153792906624,0.9644082229236376,0.9594631779442312
93,0.9834741757092812,0.9775376562916847,0.9817269198160837,0.9642225656042293
94,0.9847671844304794,0.9834763484622265,0.9906378584704866,0.9736734167837349
95,0.9862179245026103,0.9836952319267526,0.9786732130089246,0.9692420703539796
96,0.9790504747085601,0.974938304612378,0.985711080528498,0.9733447980887265
97,0.9801485284842836,0.9787328854989108,0.9809601615099338,0.9757424873118419
98,0.9885244078435802,0.9861723746228401,0.9865800501725334,1.0043014534728518
99,0.989172722020317,0.9810743035070493,0.9829349523983691,0.9799616450553436
100,0.977758229625679,0.9778078310930219,0.9760303618332313,0.9634405944819919
101,0.9897466487174128,0.9940716708476578,0.989602758308298,0.9879557865327938
102,0.9814344211282837,0.9783301084804085,0.9763027893591241,0.9648787243107738
103,0.9880239245163106,0.9891363413657935,0.979811995168817,0.983764591033428
104,0.9923971503197266,0.9930173918299262,0.9912324055879808,1.006378032056373
105,0.9830567312385432,0.9877088085902381,0.9749920297143186,0.9800018460520324
106,0.997116405349832,0.9958184402657103,0.9878951787312451,0.9965567003197177
107,0.9968621346064195,0.990138153847835,1.0005216315805991,0.9895706422398618
108,0.9965113625261053,0.9920180668638398,0.9861193017054873,0.9867961668372587
109,0.9804640923148115,0.9826651313443134,0.9851198958868418,0.9643595534990902
110,0.9803285455732026,0.9763962333537114,0.9799926140923332,0.966641152156773
111,0.9917465760580515,0.993934167050569,0.9884441506276603,0.9817260411681681
112,0.9919896919989597,0.9878993078082406,0.9909809117533883,0.9833804060620261
113,0.9892942005624941,0.9927595942349171,0.9875284419010083,0.9793186747756422
114,0.9867864615042026,0.9907136808572553,0.9835719087126263,0.9832657094899689
115,0.985566317466446,0.9844852272201413,0.9853559762899644,0.9842802197846084
116,0.9884220835081753,0.9924246803318502,0.9893004297379095,0.9976028283187672
117,0.984146537937747,0.9906892894157793,0.9835299195577527,0.9704083502901081
118,0.9960435224702451,0.9944710237250693,0.9904724949176055,0.9930107789157097
119,1.0027760290054817,1.0003974981522963,0.9887561308192856,1.0036610721765453
120,0.987345379722641,0.9883577164432054,0.9928404372640167,1.0046946854422871
121,0.9907298050552664,0.992353250968051,0.9927948363847066,1.0038140365476205
122,0.9891199566126984,0.9897781725279022,0.9888831498395525,0.989931182324531
123,0.9997837749680235,1.0092962753310335,1.0002701827109106,1.0087996737149654
124,0.9920739292240213,0.9948372462703463,0.9880627326539666,0.9851066736114378
125,0.9951289042463307,0.9986325618230872,0.9912676375186761,1.0013064380792482
126,0.9955909785636732,1.0039735781359402,0.9952170808958548,1.008265695733157
127,1.001226420953547,1.0031786804064997,1.0076172015025624,1.01429152179062
128,0.9824647034890146,0.9922913097698992,0.9833035193673019,0.9751853414724421
129,1.0013641014881516,0.9991889740129252,0.9955331418719665,1.0104096100816393
130,0.9969809353985627,0.9964825789235879,0.995793932512728,1.0092179428502324
131,0.9978066796586118,0.9959308788406503,0.9918574544483626,1.0046842250652066
132,0.9874463681215236,0.9935952019425047,0.9882876590179904,0.9945817059885202
133,0.9898696249463029,0.9920732175853204,0.9870564420536979,0.9904743862942046
134,0.9971123532307311,0.9996576059324659,0.9972990966789433,1.0080686250914537
135,0.9878437829949962,0.9884009276187192,0.9891756285530516,0.9784953578165777
136,1.0013326322470668,1.0034450038545708,0.9933618137613314,1.016308063927561
137,1.0015237221203475,0.9977935317595136,0.9978477561001061,0.9973555300313853
138,0.9880063160005008,0.9881561981615377,0.9850046616906591,0.9804578184421373
139,1.0015770945367581,0.999157080443115,0.9906946774860138,1.0050676784078152
140,0.9944359946901519,0.985834309422551,0.9934777323728253,0.9867477385452202
141,0.9986410425575718,0.9983156526078432,0.994471031312789,1.0080813790917753
142,0.9877155701036168,0.9959392987659219,0.9915918689080138,0.9919138273268303
143,0.9900047487533861,0.9935643559518309,0.9908600229792995,0.9850197012430368
144,0.9982036255869751,0.9983275962678492,0.991947542346432,1.0000679865168092
145,1.0011058351534525,1.0061483430290974,0.9990209331950604,1.012263876991464
146,1.0062920320790896,0.9944158123690935,0.9932630056485552,1.0021378257027909
147,0.9879586221151626,0.9949523228582322,0.990460268503687,0.9817436500584994
148,0.9973699899545464,0.9975438090689673,0.9992473351905234,0.9942856505451255
149,1.0000700500991841,0.9974348088191254,0.9927434008352763,1.0047030525028187
